doc_id,business_id,business_name,text,original_text,source,tags
insp_2080,50117339,PAPA JOHN'S,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2081,50134992,CHOP GUITAR,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_2082,50134992,CHOP GUITAR,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_2083,50051967,GONG CHA,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_2084,40369016,VIAND COFFEE SHOP,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2085,50106472,T-MEZCAL,sanitized equipment or utensil including inuse food dispensing utensil improperly used or stored,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",violation,contamination
insp_2086,50175847,ANGELINA BAKERY,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2087,40574872,BALTHAZAR BAKERY,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2088,50006046,LITTLE CAESARS,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2089,50177489,SUKI STATION,insufficient or no hot holding cold storage or cold holding equipment provided to maintain timetemperature control for safety foods tcs at required temperatures,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",violation,"pests,temperature"
insp_2090,41250498,NO. 1 CHINESE RESTAURANT,failure to post or conspicuously post healthy eating information,Failure to post or conspicuously post healthy eating information,violation,
insp_2091,50047119,GREAT WALL CHINESE RESTAURNAT,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2092,50145288,MANGO TREE THAI BISTRO,choking first aid poster not posted alcohol and pregnancy warning sign not posted resuscitation equipment exhaled air resuscitation masks adult  pediatric latex gloves sign not posted,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",violation,contamination
insp_2093,50145040,ONE BAR AND LOUNGE,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_2094,50038249,TOUS LES JOURS,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2095,50129583,CANTINA 138,properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hotcold holding areas to measure temperatures of tcs foods during cooking cooling reheating and holding,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",violation,"pests,temperature"
