"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50118108","UGLY DONUTS & CORN DOGS CAFE","Brooklyn","398","KNICKERBOCKER AVENUE","11237","3472401460","Korean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","21",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.700005823802","-73.920488380874","304","37","043100","3074455","3032680040","BK77","POINT (-73.920488380874 40.700005823802)"
"50011738","GRANDMA'S DIM SUM","Queens","40-24","COLLEGE POINT BOULEVARD","11354","7188883326","Chinese","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.757688085016","-73.834128206733","407","20","087100","4540380","4050667501","QN22","POINT (-73.834128206733 40.757688085016)"
"50079561","AUNTIE ANNES","Bronx","200","BAYCHESTER AVENUE","10475","5167290848","Hotdogs/Pretzels","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","13","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.865905409786","-73.830429747919","210","12","046201","2120098","2051410006","BX13","POINT (-73.830429747919 40.865905409786)"
"50085171","VICE LOUNGE","Brooklyn","211","KINGS HIGHWAY","11223","7185304806","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","15-33","Warning sign re dangers of hookah smoking not posted in each room or area of Non-Tobacco Hookah Establishment (NTHE) where smoking is allowed","Not Applicable",,,,"2025-11-27T06:00:13.000","Smoke-Free Air Act / Initial Inspection","40.605554163924","-73.983595907898","311","43","042800","3175349","3066210042","BK29","POINT (-73.983595907898 40.605554163924)"
"50074365","YURA","Manhattan","1350","MADISON AVENUE","10128","2128609872","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","5","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.786407640277","-73.954770250973","108","05","016001","1047403","1015060018","MN40","POINT (-73.954770250973 40.786407640277)"
"50054333","CUT BY WOLFGANG PUCK","Manhattan","99","CHURCH STREET","10007","6462388405","Steakhouse","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","27",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712941656837","-74.009479621518","101","01","002100","1089428","1001237502","MN24","POINT (-74.009479621518 40.712941656837)"
"50152154","EL CONDE BAR & GRILL","Manhattan","1261","SAINT NICHOLAS AVENUE","10033","6462405505","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","13","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.844190122772","-73.937486953609","112","10","026300","1063525","1021430020","MN36","POINT (-73.937486953609 40.844190122772)"
"50133339","FIGO","Queens","29-02","23 AVENUE","11105","3477384647","Frozen Desserts","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.774941243244","-73.913715462402","401","22","011500","4017497","4008420064","QN72","POINT (-73.913715462402 40.774941243244)"
"40368577","DENNY'S PUB","Brooklyn","106","BEVERLY ROAD","11218","7184352156","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","25",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.642931856285","-73.978869881609","312","39","048600","3125226","3053530001","BK41","POINT (-73.978869881609 40.642931856285)"
"50084846","FABRIQUE","Manhattan","348","WEST   14 STREET","10014","9143304216","Bakery Products/Desserts","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","28",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.740370425783","-74.004027256324","102","03","007700","1011693","1006290012","MN23","POINT (-74.004027256324 40.740370425783)"
"50087299","LINCOLN FRIED CHICKEN","Bronx","1487","WESTCHESTER AVENUE","10472","3476385402","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","32",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.828464483493","-73.880687498358","209","17","005400","2025044","2037710007","BX08","POINT (-73.880687498358 40.828464483493)"
"50085171","VICE LOUNGE","Brooklyn","211","KINGS HIGHWAY","11223","7185304806","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.","Critical","46",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.605554163924","-73.983595907898","311","43","042800","3175349","3066210042","BK29","POINT (-73.983595907898 40.605554163924)"
"50178929","7 TASY PIZZA & FRIED CHICKEN","Brooklyn","1231","NOSTRAND AVENUE","11225","7186760089","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","37","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.65720135052","-73.950248499599","309","40","080400","3107389","3048190001","BK60","POINT (-73.950248499599 40.65720135052)"
"41672406","CHARLIE'S PIZZA","Manhattan","1501","ST NICHOLAS AVENUE","10033","2127819089","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.851894138017","-73.931858783836","112","10","027100","1063971","1021660052","MN35","POINT (-73.931858783836 40.851894138017)"
"50017701","THE KUNJIP","Manhattan","32","WEST   32 STREET","10001","2122169487","Korean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","20",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.747786110928","-73.987029053187","105","03","007600","1015831","1008330062","MN17","POINT (-73.987029053187 40.747786110928)"
"50150377","CATANIA BAKERY","Brooklyn","487","HARMAN STREET","11237","7183667813","Bakery Products/Desserts","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","22",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.704585063198","-73.914203616552","304","37","044300","3074927","3032820033","BK77","POINT (-73.914203616552 40.704585063198)"
"50117911","MANGO MANGO ARTISAN LAB","Manhattan","19","SAINT MARKS PLACE","10003","9172615353","Asian/Asian Fusion","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","20-06","Current letter grade or Grade Pending card not posted","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Re-inspection","40.7290779884","-73.988793431631","103","02","003800","1006754","1004640048","MN22","POINT (-73.988793431631 40.7290779884)"
"50072786","PARRILLA LATINA SPORTS BAR","Bronx","614","MELROSE AVENUE","10455","7189935894","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","22",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.817610849158","-73.917056012909","201","17","006700","2001344","2023740026","BX34","POINT (-73.917056012909 40.817610849158)"
"50108363","E&A’S BAKE N BREW","Brooklyn","54","NOLL STREET","11206","9295059985","Coffee/Tea","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.700547006598","-73.934214033646","304","34","039100","3418158","3031520001","BK78","POINT (-73.934214033646 40.700547006598)"
"50150466","BUFFALO WILD WINGS GO","Queens","179-19","HILLSIDE AVENUE","11432","3474140884","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712677676636","-73.783700781662","408","24","046600","4458042","4099370060","QN06","POINT (-73.783700781662 40.712677676636)"
"50162796","POTBELLY SANDWICH SHOP","Manhattan","333","7 AVENUE","10001","2129180232","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","10","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.747621948517","-73.993059802739","105","03","009500","1015097","1008040001","MN17","POINT (-73.993059802739 40.747621948517)"
"50153601","SEOUL BAP","Manhattan","55","WEST   27 STREET","10001","6469645937","Korean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","22","N",,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.7449592923","-73.989869811679","105","03","005800","1015676","1008290007","MN13","POINT (-73.989869811679 40.7449592923)"
"50134991","PORTO SALVO","Bronx","407","EAST  161 STREET","10451","9175793486","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","39","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.824074803601","-73.913449166308","203","17","014100","2001518","2023830046","BX35","POINT (-73.913449166308 40.824074803601)"
